date	ouv	haut	bas	clot	vol	devise	
06/07/2022 00:00	-0.152	-0.152	-0.152	-0.152	0		
07/07/2022 00:00	-0.141	-0.141	-0.141	-0.141	0		
08/07/2022 00:00	-0.087	-0.087	-0.087	-0.087	0		
11/07/2022 00:00	-0.07	-0.07	-0.07	-0.07	0		
12/07/2022 00:00	-0.058	-0.058	-0.058	-0.058	0		
13/07/2022 00:00	-0.052	-0.052	-0.052	-0.052	0		
14/07/2022 00:00	0.002	0.002	0.002	0.002	0		
15/07/2022 00:00	0.072	0.072	0.072	0.072	0		
18/07/2022 00:00	0.047	0.047	0.047	0.047	0		
19/07/2022 00:00	0.042	0.042	0.042	0.042	0		
20/07/2022 00:00	0.125	0.125	0.125	0.125	0		
21/07/2022 00:00	0.145	0.145	0.145	0.145	0		
22/07/2022 00:00	0.2	0.2	0.2	0.2	0		
25/07/2022 00:00	0.233	0.233	0.233	0.233	0		
26/07/2022 00:00	0.212	0.212	0.212	0.212	0		
27/07/2022 00:00	0.238	0.238	0.238	0.238	0		
28/07/2022 00:00	0.267	0.267	0.267	0.267	0		
29/07/2022 00:00	0.232	0.232	0.232	0.232	0		
01/08/2022 00:00	0.246	0.246	0.246	0.246	0		
02/08/2022 00:00	0.26	0.26	0.26	0.26	0		
03/08/2022 00:00	0.252	0.252	0.252	0.252	0		
04/08/2022 00:00	0.269	0.269	0.269	0.269	0		
05/08/2022 00:00	0.277	0.277	0.277	0.277	0		
08/08/2022 00:00	0.301	0.301	0.301	0.301	0		
09/08/2022 00:00	0.321	0.321	0.321	0.321	0		
10/08/2022 00:00	0.325	0.325	0.325	0.325	0		
11/08/2022 00:00	0.321	0.321	0.321	0.321	0		
12/08/2022 00:00	0.333	0.333	0.333	0.333	0		
15/08/2022 00:00	0.339	0.339	0.339	0.339	0		
16/08/2022 00:00	0.333	0.333	0.333	0.333	0		
17/08/2022 00:00	0.351	0.351	0.351	0.351	0		
18/08/2022 00:00	0.391	0.391	0.391	0.391	0		
19/08/2022 00:00	0.43	0.43	0.43	0.43	0		
22/08/2022 00:00	0.453	0.453	0.453	0.453	0		
23/08/2022 00:00	0.468	0.468	0.468	0.468	0		
24/08/2022 00:00	0.493	0.493	0.493	0.493	0		
25/08/2022 00:00	0.518	0.518	0.518	0.518	0		
26/08/2022 00:00	0.542	0.542	0.542	0.542	0		
29/08/2022 00:00	0.582	0.582	0.582	0.582	0		
30/08/2022 00:00	0.62	0.62	0.62	0.62	0		
31/08/2022 00:00	0.654	0.654	0.654	0.654	0		
01/09/2022 00:00	0.712	0.712	0.712	0.712	0		
02/09/2022 00:00	0.763	0.763	0.763	0.763	0		
05/09/2022 00:00	0.783	0.783	0.783	0.783	0		
06/09/2022 00:00	0.816	0.816	0.816	0.816	0		
07/09/2022 00:00	0.822	0.822	0.822	0.822	0		
08/09/2022 00:00	0.836	0.836	0.836	0.836	0		
09/09/2022 00:00	0.934	0.934	0.934	0.934	0		
12/09/2022 00:00	0.988	0.988	0.988	0.988	0		
13/09/2022 00:00	1	1	1	1	0		
14/09/2022 00:00	1.013	1.013	1.013	1.013	0		
15/09/2022 00:00	1.03	1.03	1.03	1.03	0		
16/09/2022 00:00	1.063	1.063	1.063	1.063	0		
19/09/2022 00:00	1.066	1.066	1.066	1.066	0		
20/09/2022 00:00	1.1	1.1	1.1	1.1	0		
21/09/2022 00:00	1.118	1.118	1.118	1.118	0		
22/09/2022 00:00	1.12	1.12	1.12	1.12	0		
23/09/2022 00:00	1.153	1.153	1.153	1.153	0		
26/09/2022 00:00	1.168	1.168	1.168	1.168	0		
27/09/2022 00:00	1.228	1.228	1.228	1.228	0		
28/09/2022 00:00	1.193	1.193	1.193	1.193	0		
29/09/2022 00:00	1.16	1.16	1.16	1.16	0		
30/09/2022 00:00	1.173	1.173	1.173	1.173	0		
03/10/2022 00:00	1.185	1.185	1.185	1.185	0		
04/10/2022 00:00	1.173	1.173	1.173	1.173	0		
05/10/2022 00:00	1.2	1.2	1.2	1.2	0		
06/10/2022 00:00	1.248	1.248	1.248	1.248	0		
07/10/2022 00:00	1.288	1.288	1.288	1.288	0		
10/10/2022 00:00	1.319	1.319	1.319	1.319	0		
11/10/2022 00:00	1.34	1.34	1.34	1.34	0		
12/10/2022 00:00	1.363	1.363	1.363	1.363	0		
13/10/2022 00:00	1.378	1.378	1.378	1.378	0		
14/10/2022 00:00	1.403	1.403	1.403	1.403	0		
17/10/2022 00:00	1.458	1.458	1.458	1.458	0		
18/10/2022 00:00	1.456	1.456	1.456	1.456	0		
19/10/2022 00:00	1.462	1.462	1.462	1.462	0		
20/10/2022 00:00	1.502	1.502	1.502	1.502	0		
21/10/2022 00:00	1.543	1.543	1.543	1.543	0		
24/10/2022 00:00	1.558	1.558	1.558	1.558	0		
25/10/2022 00:00	1.577	1.577	1.577	1.577	0		
26/10/2022 00:00	1.578	1.578	1.578	1.578	0		
27/10/2022 00:00	1.605	1.605	1.605	1.605	0		
28/10/2022 00:00	1.641	1.641	1.641	1.641	0		
31/10/2022 00:00	1.704	1.704	1.704	1.704	0		
01/11/2022 00:00	1.737	1.737	1.737	1.737	0		
02/11/2022 00:00	1.726	1.726	1.726	1.726	0		
03/11/2022 00:00	1.732	1.732	1.732	1.732	0		
04/11/2022 00:00	1.734	1.734	1.734	1.734	0		
07/11/2022 00:00	1.742	1.742	1.742	1.742	0		
08/11/2022 00:00	1.791	1.791	1.791	1.791	0		
09/11/2022 00:00	1.802	1.802	1.802	1.802	0		
10/11/2022 00:00	1.798	1.798	1.798	1.798	0		
11/11/2022 00:00	1.762	1.762	1.762	1.762	0		
14/11/2022 00:00	1.791	1.791	1.791	1.791	0		
15/11/2022 00:00	1.795	1.795	1.795	1.795	0		
16/11/2022 00:00	1.803	1.803	1.803	1.803	0		
17/11/2022 00:00	1.802	1.802	1.802	1.802	0		
18/11/2022 00:00	1.821	1.821	1.821	1.821	0		
21/11/2022 00:00	1.817	1.817	1.817	1.817	0		
22/11/2022 00:00	1.863	1.863	1.863	1.863	0		
23/11/2022 00:00	1.898	1.898	1.898	1.898	0		
24/11/2022 00:00	1.908	1.908	1.908	1.908	0		
25/11/2022 00:00	1.922	1.922	1.922	1.922	0		
28/11/2022 00:00	1.954	1.954	1.954	1.954	0		
29/11/2022 00:00	1.984	1.984	1.984	1.984	0		
30/11/2022 00:00	1.973	1.973	1.973	1.973	0		
01/12/2022 00:00	1.972	1.972	1.972	1.972	0		
02/12/2022 00:00	1.975	1.975	1.975	1.975	0		
05/12/2022 00:00	1.975	1.975	1.975	1.975	0		
06/12/2022 00:00	1.993	1.993	1.993	1.993	0		
07/12/2022 00:00	1.977	1.977	1.977	1.977	0		
08/12/2022 00:00	1.99	1.99	1.99	1.99	0		
09/12/2022 00:00	2.005	2.005	2.005	2.005	0		
12/12/2022 00:00	2.052	2.052	2.052	2.052	0		
13/12/2022 00:00	2.046	2.046	2.046	2.046	0		
14/12/2022 00:00	2.081	2.081	2.081	2.081	0		
15/12/2022 00:00	2.062	2.062	2.062	2.062	0		
16/12/2022 00:00	2.047	2.047	2.047	2.047	0		
19/12/2022 00:00	2.063	2.063	2.063	2.063	0		
20/12/2022 00:00	2.081	2.081	2.081	2.081	0		
21/12/2022 00:00	2.102	2.102	2.102	2.102	0		
22/12/2022 00:00	2.125	2.125	2.125	2.125	0		
23/12/2022 00:00	2.141	2.141	2.141	2.141	0		
26/12/2022 00:00	2.141	2.141	2.141	2.141	0		
27/12/2022 00:00	2.128	2.128	2.128	2.128	0		
28/12/2022 00:00	2.202	2.202	2.202	2.202	0		
29/12/2022 00:00	2.184	2.184	2.184	2.184	0		
30/12/2022 00:00	2.132	2.132	2.132	2.132	0		
02/01/2023 00:00	2.162	2.162	2.162	2.162	0		
03/01/2023 00:00	2.172	2.172	2.172	2.172	0		
04/01/2023 00:00	2.17	2.17	2.17	2.17	0		
05/01/2023 00:00	2.178	2.178	2.178	2.178	0		
06/01/2023 00:00	2.254	2.254	2.254	2.254	0		
09/01/2023 00:00	2.27	2.27	2.27	2.27	0		
10/01/2023 00:00	2.284	2.284	2.284	2.284	0		
11/01/2023 00:00	2.298	2.298	2.298	2.298	0		
12/01/2023 00:00	2.288	2.288	2.288	2.288	0		
13/01/2023 00:00	2.328	2.328	2.328	2.328	0		
16/01/2023 00:00	2.334	2.334	2.334	2.334	0		
17/01/2023 00:00	2.335	2.335	2.335	2.335	0		
18/01/2023 00:00	2.342	2.342	2.342	2.342	0		
19/01/2023 00:00	2.393	2.393	2.393	2.393	0		
20/01/2023 00:00	2.417	2.417	2.417	2.417	0		
23/01/2023 00:00	2.449	2.449	2.449	2.449	0		
24/01/2023 00:00	2.501	2.501	2.501	2.501	0		
25/01/2023 00:00	2.458	2.458	2.458	2.458	0		
26/01/2023 00:00	2.468	2.468	2.468	2.468	0		
27/01/2023 00:00	2.492	2.492	2.492	2.492	0		
30/01/2023 00:00	2.482	2.482	2.482	2.482	0		
31/01/2023 00:00	2.512	2.512	2.512	2.512	0		
01/02/2023 00:00	2.483	2.483	2.483	2.483	0		
02/02/2023 00:00	2.54	2.54	2.54	2.54	0		
03/02/2023 00:00	2.545	2.545	2.545	2.545	0		
06/02/2023 00:00	2.565	2.565	2.565	2.565	0		
07/02/2023 00:00	2.602	2.602	2.602	2.602	0		
08/02/2023 00:00	2.608	2.608	2.608	2.608	0		
09/02/2023 00:00	2.607	2.607	2.607	2.607	0		
10/02/2023 00:00	2.621	2.621	2.621	2.621	0		
13/02/2023 00:00	2.654	2.654	2.654	2.654	0		
14/02/2023 00:00	2.66	2.66	2.66	2.66	0		
15/02/2023 00:00	2.682	2.682	2.682	2.682	0		
16/02/2023 00:00	2.703	2.703	2.703	2.703	0		
17/02/2023 00:00	2.667	2.667	2.667	2.667	0		
20/02/2023 00:00	2.654	2.654	2.654	2.654	0		
21/02/2023 00:00	2.682	2.682	2.682	2.682	0		
22/02/2023 00:00	2.683	2.683	2.683	2.683	0		
23/02/2023 00:00	2.693	2.693	2.693	2.693	0		
24/02/2023 00:00	2.698	2.698	2.698	2.698	0		
27/02/2023 00:00	2.716	2.716	2.716	2.716	0		
28/02/2023 00:00	2.744	2.744	2.744	2.744	0		
01/03/2023 00:00	2.783	2.783	2.783	2.783	0		
02/03/2023 00:00	2.801	2.801	2.801	2.801	0		
03/03/2023 00:00	2.849	2.849	2.849	2.849	0		
06/03/2023 00:00	2.875	2.875	2.875	2.875	0		
07/03/2023 00:00	2.92	2.92	2.92	2.92	0		
08/03/2023 00:00	2.944	2.944	2.944	2.944	0		
09/03/2023 00:00	2.948	2.948	2.948	2.948	0		
10/03/2023 00:00	2.978	2.978	2.978	2.978	0		
13/03/2023 00:00	2.957	2.957	2.957	2.957	0		
14/03/2023 00:00	2.753	2.753	2.753	2.753	0		
15/03/2023 00:00	2.815	2.815	2.815	2.815	0		
16/03/2023 00:00	2.646	2.646	2.646	2.646	0		
17/03/2023 00:00	2.75	2.75	2.75	2.75	0		
20/03/2023 00:00	2.892	2.892	2.892	2.892	0		
21/03/2023 00:00	2.908	2.908	2.908	2.908	0		
22/03/2023 00:00	3.002	3.002	3.002	3.002	0		
23/03/2023 00:00	2.99	2.99	2.99	2.99	0		
